transaction_id,transactional_date,product_id,customer_id,payments,credit_card,loyalty_card,cost,quantity,price
3236,25-01-2022 03:40,P0725,9,visa,4.04159E+15,F,3.07,1,4.29
3237,25-01-2022 06:06,P0316,5,americanexpress,3.74284E+14,F,1.81,1,2.19
3238,25-01-2022 13:14,P0453,7,mastercard,5.04838E+15,F,12.82,1,14.49
3239,25-01-2022 14:57,P0316,5,visa,4.04159E+12,F,1.81,4,2.19
3240,25-01-2022 18:30,P0670,8,visa,4.04159E+12,F,17.15,1,18.19
3241,25-01-2022 19:36,P0166,6,visa,4.04159E+12,F,10.88,1,11.59
3242,25-01-2022 20:56,P0582,8,americanexpress,3.74283E+14,F,5.55,2,6.59
3243,26-01-2022 01:19,P0354,4,mastercard,5.04837E+15,F,15.35,1,17.09
3244,26-01-2022 05:15,P0683,8,americanexpress,3.74288E+14,F,11,1,11.59
3245,26-01-2022 06:34,P0579,2,americanexpress,3.74283E+14,F,19.5,1,21.29
3246,26-01-2022 07:52,P0502,7,mastercard,5.04838E+15,F,1.37,2,1.69
3247,26-01-2022 08:17,P0438,5,americanexpress,3.74283E+14,F,5.21,4,5.99
3248,26-01-2022 09:05,P0597,5,visa,4.04159E+15,F,12.19,2,13.79
3249,26-01-2022 09:27,P0392,5,americanexpress,3.74289E+14,F,13.78,3,14.89
3250,26-01-2022 09:49,P0084,6,americanexpress,3.74288E+14,F,9.69,2,11.19
3251,26-01-2022 10:02,P0210,9,americanexpress,3.74283E+14,T,2.78,2,3.89
3252,26-01-2022 11:29,P0059,6,mastercard,5.10875E+15,F,11,3,11.59
3253,26-01-2022 13:58,P0475,7,visa,4.0416E+15,F,8.08,2,8.79
3254,26-01-2022 14:22,P0400,4,americanexpress,3.74289E+14,F,6.39,1,7.69
3255,26-01-2022 14:54,P0460,8,mastercard,5.10875E+15,T,4.37,1,4.99
3256,26-01-2022 15:20,P0104,6,visa,4.0416E+12,F,14.48,1,15.59
3257,26-01-2022 16:53,P0323,6,mastercard,5.10875E+15,T,0.34,2,1.29
3258,26-01-2022 17:47,P0293,6,mastercard,5.04838E+15,F,18.19,3,19.89
3259,26-01-2022 23:59,P0079,3,americanexpress,3.74283E+14,F,0.09,1,1.09
3260,27-01-2022 00:22,P0587,8,americanexpress,3.74288E+14,F,13.88,1,14.89
3261,27-01-2022 01:32,P0347,6,americanexpress,3.74289E+14,F,5.37,1,6.29
3262,27-01-2022 03:37,P0140,5,americanexpress,3.74288E+14,F,1.11,4,1.69
3263,27-01-2022 12:28,P0360,4,mastercard,5.04837E+15,F,5.54,1,6.59
3264,27-01-2022 14:08,P0453,5,mastercard,5.04838E+15,F,12.82,1,14.49
3265,27-01-2022 16:59,P0396,3,mastercard,5.10876E+15,F,4.18,1,4.89
3266,27-01-2022 18:40,P0104,9,mastercard,5.04838E+15,F,14.48,2,15.59
3267,27-01-2022 19:17,P0196,7,americanexpress,3.74288E+14,F,13.84,2,14.89
3268,28-01-2022 00:55,P0563,4,visa,4.04159E+12,F,9.86,5,11.29
3269,28-01-2022 01:29,P0489,7,mastercard,5.10876E+15,F,8.46,1,9.49
3270,28-01-2022 02:42,P0345,5,americanexpress,3.74289E+14,F,7.18,1,8.19
3271,28-01-2022 04:21,P0366,8,mastercard,5.04838E+15,F,13.27,1,14.69
3272,28-01-2022 05:35,P0369,7,americanexpress,3.74283E+14,T,8.08,2,8.79
3273,28-01-2022 06:26,P0283,5,mastercard,5.04837E+15,F,1.68,4,1.89
3274,28-01-2022 07:03,P0389,7,visa,4.04159E+12,T,5.95,3,7.19
3275,28-01-2022 08:03,P0312,5,visa,4.0416E+15,F,17.43,2,18.49
3276,28-01-2022 09:50,P0519,7,mastercard,5.04837E+15,F,12.45,1,14.09
3277,28-01-2022 11:48,P0409,9,visa,4.0416E+12,F,18.03,1,19.69
3278,28-01-2022 12:48,P0599,4,mastercard,5.04837E+15,F,13.54,5,14.79
3279,28-01-2022 13:34,P0679,7,visa,4.04159E+15,F,10.51,2,11.59
3280,28-01-2022 15:06,P0615,7,visa,4.0416E+15,F,19.95,3,21.39
3281,28-01-2022 16:33,P0009,9,visa,4.04159E+15,F,16.69,4,18.09
3282,28-01-2022 16:42,P0077,6,americanexpress,3.74289E+14,F,6.54,1,7.89
3283,28-01-2022 17:47,P0241,7,mastercard,5.10875E+15,F,2.03,1,2.59
3284,28-01-2022 18:51,P0467,5,mastercard,5.04837E+15,F,4.66,2,4.99
3285,29-01-2022 00:04,P0116,8,mastercard,5.10876E+15,F,12.24,2,13.89
3286,29-01-2022 03:02,P0484,3,mastercard,5.10875E+15,F,10.9,6,11.59
3287,29-01-2022 07:20,P0499,6,mastercard,5.04838E+15,F,16.3,1,17.99
3288,29-01-2022 09:48,P0572,4,visa,4.04159E+15,F,5.45,1,6.39
3289,29-01-2022 14:08,P0581,5,visa,4.0416E+15,F,0.51,4,1.49
3290,29-01-2022 17:51,P0293,5,mastercard,5.10875E+15,F,18.19,3,19.89
3291,29-01-2022 20:33,P0708,4,americanexpress,3.74284E+14,F,17.79,2,19.19
3292,29-01-2022 21:52,P0435,8,americanexpress,3.74288E+14,F,7.88,3,8.39
3293,29-01-2022 22:24,P0556,4,visa,4.04159E+15,F,5.5,1,6.49
3294,30-01-2022 01:16,P0399,3,americanexpress,3.74289E+14,F,9.83,3,11.29
3295,30-01-2022 07:30,P0059,7,americanexpress,3.74288E+14,F,11,1,11.59
3296,30-01-2022 08:25,P0595,8,mastercard,5.10876E+15,F,17.58,2,18.79
3297,30-01-2022 10:17,P0422,2,americanexpress,3.74288E+14,F,4.3,1,4.99
3298,30-01-2022 10:37,P0687,7,visa,4.04159E+12,F,16.69,1,18.09
3299,30-01-2022 12:57,P0050,7,americanexpress,3.74284E+14,T,16.93,3,18.19
3300,30-01-2022 14:48,P0247,7,mastercard,5.10875E+15,F,13.58,3,14.79
3301,30-01-2022 17:43,P0396,5,visa,4.0416E+15,F,4.18,3,4.89
3302,30-01-2022 18:28,P0452,5,visa,4.0416E+12,F,8.33,2,9.29
3303,30-01-2022 18:58,P0592,9,mastercard,5.04838E+15,F,7.44,1,8.29
3304,30-01-2022 19:18,P0395,5,americanexpress,3.74284E+14,F,2.55,4,3.59
3305,30-01-2022 21:19,P0108,5,visa,4.0416E+15,F,16.62,4,18.09
3306,31-01-2022 00:39,P0683,5,americanexpress,3.74289E+14,F,11,3,11.59
3307,31-01-2022 02:34,P0547,4,visa,4.04159E+15,F,20,2,21.49
3308,31-01-2022 02:44,P0127,7,visa,4.04159E+15,T,13.91,1,14.89
3309,31-01-2022 05:10,P0355,3,visa,4.0416E+12,F,6.54,3,7.89
3310,31-01-2022 08:28,P0189,4,mastercard,5.10876E+15,F,13.1,1,14.69
3311,31-01-2022 08:57,P0608,6,americanexpress,3.74289E+14,F,11.04,3,11.69
3312,31-01-2022 09:27,P0328,8,visa,4.0416E+12,F,3.18,2,4.39
3313,31-01-2022 09:41,P0403,6,americanexpress,3.74288E+14,T,18.82,1,20.79
3314,31-01-2022 11:16,P0419,4,mastercard,5.10876E+15,F,16.66,1,18.09
3315,31-01-2022 12:58,P0431,4,americanexpress,3.74288E+14,F,10.67,3,11.59
3316,31-01-2022 13:05,P0534,7,mastercard,5.04838E+15,F,7.63,1,8.29
3317,31-01-2022 13:37,P0222,8,americanexpress,3.74283E+14,F,16.56,1,18.09
3318,31-01-2022 19:55,P0440,4,visa,4.0416E+12,T,8.88,5,10.19
3319,31-01-2022 20:17,P0511,9,americanexpress,3.74289E+14,F,7.06,2,8.19
3320,31-01-2022 23:45,P0352,8,americanexpress,3.74288E+14,T,2.04,5,2.59
3321,01-02-2022 00:05,P0319,8,mastercard,5.04838E+15,F,3.51,1,4.69
3322,01-02-2022 00:45,P0451,6,americanexpress,3.74289E+14,F,2.41,3,3.29
3323,01-02-2022 02:17,P0458,6,visa,4.04159E+12,F,9,1,10.39
3324,01-02-2022 04:21,P0403,8,mastercard,5.10875E+15,F,18.82,1,20.79
3325,01-02-2022 08:18,P0485,6,visa,4.0416E+12,F,19.85,3,21.39
3326,01-02-2022 10:36,P0405,4,americanexpress,3.74283E+14,F,18.2,2,19.99
3327,01-02-2022 10:59,P0429,4,visa,4.0416E+15,F,0.78,2,1.59
3328,01-02-2022 11:07,P0454,4,visa,4.0416E+12,F,5.79,1,6.99
3329,01-02-2022 11:48,P0266,5,americanexpress,3.74283E+14,F,7.49,2,8.29
3330,01-02-2022 12:06,P0371,8,mastercard,5.04838E+15,F,5.38,3,6.29
3331,01-02-2022 14:54,P0629,2,visa,4.0416E+12,F,6.4,1,7.79
3332,01-02-2022 15:04,P0348,5,americanexpress,3.74283E+14,F,6.83,7,8.09
3333,01-02-2022 16:01,P0407,4,americanexpress,3.74284E+14,F,12.35,2,13.99
3334,01-02-2022 16:10,P0290,4,visa,4.0416E+12,F,18.11,1,19.79
3335,01-02-2022 20:03,P0427,7,mastercard,5.04837E+15,T,12.94,2,14.59
3336,01-02-2022 20:37,P0051,8,americanexpress,3.74288E+14,F,16.95,1,18.19
3337,02-02-2022 00:35,P0638,4,americanexpress,3.74288E+14,F,16.92,1,18.19
3338,02-02-2022 01:23,P0372,4,mastercard,5.10875E+15,F,5.75,2,6.89
3339,02-02-2022 01:50,P0422,5,mastercard,5.04838E+15,F,4.3,1,4.99
3340,02-02-2022 06:52,P0318,5,americanexpress,3.74284E+14,F,6.76,1,7.99
3341,02-02-2022 15:34,P0146,6,mastercard,5.10876E+15,F,14.53,3,15.69
3342,02-02-2022 15:58,P0099,7,americanexpress,3.74289E+14,F,5.98,2,7.29
3343,02-02-2022 18:20,P0707,6,americanexpress,3.74283E+14,F,16.18,2,17.89
3344,02-02-2022 19:20,P0144,9,americanexpress,3.74289E+14,F,4.51,3,4.99
3345,02-02-2022 19:29,P0518,5,mastercard,5.04838E+15,F,16.41,3,17.99
3346,02-02-2022 22:43,P0571,7,visa,4.0416E+15,F,4.35,1,4.99
3347,03-02-2022 01:23,P0410,7,visa,4.04159E+15,F,2.95,1,4.09
3348,03-02-2022 05:44,P0210,7,visa,4.04159E+12,F,2.78,1,3.89
3349,03-02-2022 06:11,P0696,6,mastercard,5.04838E+15,F,3.38,4,4.59
3350,03-02-2022 10:00,P0400,10,visa,4.0416E+12,F,6.39,3,7.69
3351,03-02-2022 11:39,P0718,5,mastercard,5.10876E+15,F,9.82,3,11.29
3352,03-02-2022 13:02,P0426,5,mastercard,5.04837E+15,F,16,1,17.79
3353,03-02-2022 20:57,P0098,6,mastercard,5.04837E+15,F,0.74,4,1.59
3354,03-02-2022 22:25,P0402,9,americanexpress,3.74284E+14,F,11.61,1,12.79
3355,03-02-2022 22:59,P0166,7,americanexpress,3.74284E+14,F,10.88,1,11.59
3356,03-02-2022 23:19,P0169,3,americanexpress,3.74288E+14,T,6.79,1,7.99
3357,04-02-2022 05:16,P0484,8,mastercard,5.04838E+15,F,10.9,3,11.59
3358,04-02-2022 05:57,P0447,4,visa,4.0416E+12,F,13.43,1,14.79
3359,04-02-2022 09:24,P0534,5,mastercard,5.04837E+15,F,7.63,1,8.29
3360,04-02-2022 09:50,P0642,6,visa,4.04159E+12,F,5.45,4,6.39
3361,04-02-2022 12:38,P0292,7,americanexpress,3.74284E+14,F,10.49,7,11.49
3362,04-02-2022 12:56,P0709,3,americanexpress,3.74284E+14,F,14.56,1,15.69
3363,04-02-2022 13:11,P0336,6,,5.01012E+15,F,8.17,1,8.89
3364,04-02-2022 17:07,P0227,5,mastercard,5.04837E+15,F,7.59,3,8.29
3365,04-02-2022 20:59,P0050,5,mastercard,5.04838E+15,T,16.93,4,18.19
3366,04-02-2022 21:24,P0048,6,mastercard,5.10876E+15,F,17.85,4,19.29
3367,05-02-2022 01:55,P0268,6,mastercard,5.04838E+15,T,11.93,3,13.39
3368,05-02-2022 03:19,P0523,7,mastercard,5.10875E+15,F,11.74,4,13.09
3369,05-02-2022 09:51,P0504,7,mastercard,5.10876E+15,F,3.38,3,4.59
3370,05-02-2022 12:49,P0396,4,mastercard,5.10876E+15,F,4.18,4,4.89
3371,05-02-2022 16:05,P0223,8,americanexpress,3.74289E+14,F,6.71,2,7.99
3372,05-02-2022 18:01,P0492,9,americanexpress,3.74284E+14,F,16.12,1,17.89
3373,05-02-2022 20:11,P0083,6,visa,4.04159E+12,F,3.42,2,4.59
3374,05-02-2022 23:54,P0470,7,visa,4.04159E+15,F,18.14,1,19.89
3375,06-02-2022 00:43,P0255,6,mastercard,5.04837E+15,F,18.85,1,20.79
3376,06-02-2022 01:58,P0406,3,americanexpress,3.74283E+14,F,7.19,2,8.19
3377,06-02-2022 07:09,P0246,6,visa,4.04159E+15,F,18.7,2,20.69
3378,06-02-2022 07:27,P0407,3,mastercard,5.04838E+15,F,12.35,1,13.99
3379,06-02-2022 08:36,P0290,7,mastercard,5.10875E+15,F,18.11,1,19.79
3380,06-02-2022 09:21,P0180,7,mastercard,5.10875E+15,F,19.25,2,21.19
3381,06-02-2022 10:59,P0606,8,americanexpress,3.74289E+14,F,14.31,4,15.19
3382,06-02-2022 12:33,P0334,11,americanexpress,3.74283E+14,F,5.53,2,6.59
3383,06-02-2022 13:41,P0513,6,americanexpress,3.74289E+14,T,0.97,2,1.59
3384,06-02-2022 14:47,P0330,4,americanexpress,3.74284E+14,F,11.06,3,11.69
3385,06-02-2022 14:47,P0499,5,mastercard,5.10876E+15,F,16.3,5,17.99
3386,06-02-2022 19:05,P0270,2,americanexpress,3.74283E+14,F,6.97,2,8.09
3387,06-02-2022 23:53,P0286,8,mastercard,5.04837E+15,F,10.87,3,11.59
3388,07-02-2022 00:02,P0430,6,,2.01701E+14,F,17.67,1,18.99
3389,07-02-2022 01:33,P0446,8,mastercard,5.10875E+15,F,16.57,2,18.09
3390,07-02-2022 01:36,P0285,6,visa,4.04159E+15,F,2.73,1,3.79
3391,07-02-2022 03:36,P0603,7,mastercard,5.04837E+15,F,19.88,2,21.39
3392,07-02-2022 03:57,P0510,6,mastercard,5.10876E+15,T,9.35,1,10.89
3393,07-02-2022 05:54,P0381,4,americanexpress,3.74284E+14,F,5.05,3,5.69
3394,07-02-2022 10:09,P0464,5,americanexpress,3.74283E+14,F,9.81,1,11.29
3395,07-02-2022 12:07,P0270,5,visa,4.04159E+12,T,6.97,3,8.09
3396,07-02-2022 12:59,P0523,6,americanexpress,3.74284E+14,F,11.74,2,13.09
3397,07-02-2022 16:44,P0474,4,mastercard,5.10876E+15,F,15.66,2,17.49
3398,07-02-2022 16:50,P0493,1,visa,4.0416E+15,F,18.02,4,19.69
3399,08-02-2022 00:42,P0601,6,americanexpress,3.74289E+14,F,4.54,1,4.99
3400,08-02-2022 01:55,P0278,4,visa,4.04159E+15,F,13.24,1,14.69
3401,08-02-2022 04:13,P0365,4,mastercard,5.04837E+15,F,14.34,1,15.29
3402,08-02-2022 04:52,P0395,5,visa,4.04159E+15,F,2.55,2,3.59
3403,08-02-2022 04:52,P0065,8,mastercard,5.10875E+15,F,15.39,2,17.19
3404,08-02-2022 07:21,P0088,4,visa,4.04159E+15,F,15.63,2,17.49
3405,08-02-2022 08:00,P0281,5,americanexpress,3.74289E+14,F,2.39,2,3.29
3406,08-02-2022 13:13,P0007,3,mastercard,5.10876E+15,F,11.81,3,13.19
3407,08-02-2022 14:11,P0390,6,mastercard,5.04837E+15,F,14.31,6,15.19
3408,08-02-2022 14:11,P0397,6,americanexpress,3.74289E+14,F,13.67,3,14.89
3409,08-02-2022 15:51,P0260,3,visa,4.04159E+12,F,15.96,2,17.79
3410,08-02-2022 20:10,P0164,9,americanexpress,3.74284E+14,F,18.98,1,20.99
3411,08-02-2022 23:38,P0522,9,visa,4.04159E+15,F,4.9,3,5.39
3412,09-02-2022 00:11,P0090,8,americanexpress,3.74283E+14,F,11.11,3,11.79
3413,09-02-2022 00:59,P0625,4,visa,4.0416E+15,F,5.15,1,5.89
3414,09-02-2022 01:14,P0375,4,americanexpress,3.74288E+14,F,15.75,2,17.59
3415,09-02-2022 01:23,P0295,5,visa,4.0416E+15,F,1.43,1,1.69
3416,09-02-2022 01:54,P0585,8,americanexpress,3.74288E+14,F,3.81,1,4.79
3417,09-02-2022 02:36,P0507,5,visa,4.0416E+12,F,8.17,1,8.89
3418,09-02-2022 03:41,P0099,7,mastercard,5.04838E+15,T,5.98,1,7.29
3419,09-02-2022 06:55,P0539,6,americanexpress,3.74289E+14,F,8.13,1,8.89
3420,09-02-2022 08:28,P0342,7,visa,4.0416E+15,F,18.73,1,20.69
3421,09-02-2022 09:54,P0305,6,mastercard,5.10876E+15,F,8.74,3,9.99
3422,09-02-2022 11:06,P0592,5,americanexpress,3.74283E+14,F,7.44,1,8.29
3423,09-02-2022 11:37,P0531,10,americanexpress,3.74288E+14,F,3.2,5,4.39
3424,09-02-2022 14:07,P0161,6,americanexpress,3.74284E+14,F,19.42,4,21.29
3425,09-02-2022 15:50,P0238,7,mastercard,5.04838E+15,F,6,2,7.29
3426,09-02-2022 16:19,P0393,7,visa,4.0416E+15,F,10.94,1,11.59
3427,09-02-2022 17:43,P0493,8,mastercard,5.04838E+15,F,18.02,1,19.69
3428,09-02-2022 17:55,P0537,7,americanexpress,3.74283E+14,F,8.62,2,9.79
3429,09-02-2022 18:55,P0072,4,americanexpress,3.74288E+14,T,13.26,3,14.69
3430,09-02-2022 19:06,P0448,6,mastercard,5.10876E+15,F,7.11,2,8.19
3431,09-02-2022 19:21,P0021,6,visa,4.04159E+12,F,14.13,2,14.89
3432,09-02-2022 19:23,P0011,9,mastercard,5.10875E+15,F,9.15,2,10.59
3433,09-02-2022 21:59,P0555,7,visa,4.04159E+15,F,19.13,2,21.09
3434,10-02-2022 00:11,P0108,8,americanexpress,3.74283E+14,F,16.62,1,18.09
3435,10-02-2022 00:34,P0520,7,visa,4.0416E+15,F,18.18,3,19.89
3436,10-02-2022 04:36,P0083,5,mastercard,5.04837E+15,F,3.42,2,4.59
3437,10-02-2022 06:27,P0365,7,visa,4.0416E+12,F,14.34,3,15.29
3438,10-02-2022 08:54,P0572,6,mastercard,5.04837E+15,F,5.45,2,6.39
3439,10-02-2022 13:51,P0692,6,americanexpress,3.74289E+14,F,11.98,3,13.49
3440,10-02-2022 14:53,P0245,8,americanexpress,3.74288E+14,F,4.19,2,4.89
3441,10-02-2022 17:10,P0137,5,americanexpress,3.74288E+14,F,1.91,1,2.39
3442,10-02-2022 18:17,P0592,5,mastercard,5.04837E+15,F,7.44,2,8.29
3443,10-02-2022 18:22,P0680,7,visa,4.0416E+15,F,19.16,4,21.09
3444,10-02-2022 19:26,P0290,6,mastercard,5.04837E+15,F,18.11,2,19.79
3445,10-02-2022 19:59,P0518,6,americanexpress,3.74284E+14,F,16.41,1,17.99
3446,11-02-2022 00:09,P0350,4,visa,4.0416E+15,F,17.21,2,18.19
3447,11-02-2022 01:52,P0012,8,mastercard,5.10876E+15,F,11.93,3,13.39
3448,11-02-2022 04:07,P0292,6,mastercard,5.04837E+15,F,10.49,4,11.49
3449,11-02-2022 04:16,P0414,4,visa,4.0416E+15,F,10.22,4,11.49
3450,11-02-2022 06:26,P0116,6,visa,4.04159E+15,F,12.24,1,13.89
3451,11-02-2022 06:55,P0443,7,mastercard,5.04837E+15,F,11.72,3,12.99
3452,11-02-2022 07:56,P0150,4,visa,4.0416E+15,T,19.07,2,21.09
3453,11-02-2022 08:09,P0739,8,americanexpress,3.74289E+14,F,10.65,1,11.59
3454,11-02-2022 08:11,P0380,6,americanexpress,3.74284E+14,F,10.56,3,11.59
3455,11-02-2022 11:03,P0162,5,visa,4.04159E+15,F,18.21,1,19.99
3456,11-02-2022 12:41,P0401,5,visa,4.0416E+15,F,16.69,2,18.09
3457,11-02-2022 18:55,P0518,2,mastercard,5.04837E+15,T,16.41,2,17.99
3458,11-02-2022 19:42,P0377,8,visa,4.0416E+15,F,0.12,1,1.19
3459,11-02-2022 21:39,P0492,7,visa,4.04159E+15,F,16.12,1,17.89
3460,11-02-2022 23:31,P0522,5,americanexpress,3.74288E+14,F,4.9,1,5.39
3461,12-02-2022 01:42,P0263,7,visa,4.0416E+15,F,2.27,2,3.09
3462,12-02-2022 05:51,P0345,5,visa,4.0416E+12,F,7.18,1,8.19
3463,12-02-2022 06:29,P0073,8,mastercard,5.04838E+15,F,15.31,4,16.99
3464,12-02-2022 06:46,P0420,6,americanexpress,3.74289E+14,F,18.06,1,19.69
3465,12-02-2022 08:18,P0366,8,visa,4.0416E+12,F,13.27,4,14.69
3466,12-02-2022 14:15,P0475,4,mastercard,5.10876E+15,F,8.08,1,8.79
3467,12-02-2022 16:08,P0270,8,mastercard,5.10876E+15,F,6.97,1,8.09
3468,12-02-2022 17:07,P0482,5,americanexpress,3.74284E+14,F,2.75,1,3.89
3469,12-02-2022 17:15,P0276,7,americanexpress,3.74288E+14,F,18.02,4,19.69
3470,12-02-2022 20:33,P0652,6,visa,4.0416E+15,F,0.87,2,1.59
3471,12-02-2022 21:07,P0304,5,americanexpress,3.74283E+14,F,9.19,2,10.69
3472,13-02-2022 00:49,P0198,4,americanexpress,3.74289E+14,T,17,1,18.19
3473,13-02-2022 01:07,P0493,6,visa,4.0416E+15,F,18.02,1,19.69
3474,13-02-2022 02:37,P0026,4,americanexpress,3.74284E+14,T,13.19,1,14.69
3475,13-02-2022 03:33,P0526,9,mastercard,5.10876E+15,F,3.83,3,4.79
3476,13-02-2022 06:38,P0407,6,mastercard,5.04837E+15,F,12.35,1,13.99
3477,13-02-2022 10:19,P0597,5,americanexpress,3.74288E+14,F,12.19,3,13.79
3478,13-02-2022 13:03,P0417,7,americanexpress,3.74288E+14,F,16.73,5,18.09
3479,13-02-2022 17:23,P0259,6,mastercard,5.04837E+15,F,5.21,3,5.99
3480,13-02-2022 19:09,P0089,9,,6.33314E+15,F,12.63,1,14.29
3481,13-02-2022 20:22,P0351,7,mastercard,5.10875E+15,F,10.04,3,11.39
3482,13-02-2022 20:37,P0369,9,visa,4.04159E+15,F,8.08,2,8.79
3483,13-02-2022 22:22,P0423,7,mastercard,5.10875E+15,T,14.04,1,14.89
3484,13-02-2022 22:57,P0321,7,mastercard,5.04837E+15,T,17.35,3,18.29
3485,14-02-2022 01:25,P0264,7,mastercard,5.10876E+15,F,4.11,1,4.89
3486,14-02-2022 01:28,P0486,5,americanexpress,3.74289E+14,F,6.52,5,7.89
3487,14-02-2022 01:36,P0011,1,americanexpress,3.74288E+14,F,9.15,2,10.59
3488,14-02-2022 02:17,P0422,7,visa,4.0416E+12,F,4.3,2,4.99
3489,14-02-2022 03:56,P0360,3,americanexpress,3.74289E+14,F,5.54,1,6.59
3490,14-02-2022 07:05,P0025,8,americanexpress,3.74284E+14,F,14.18,2,14.99
3491,14-02-2022 07:33,P0222,7,americanexpress,3.74284E+14,F,16.56,1,18.09
3492,14-02-2022 10:47,P0545,5,mastercard,5.04838E+15,F,6.62,1,7.89
3493,14-02-2022 14:28,P0400,3,americanexpress,3.74283E+14,F,6.39,3,7.69
3494,14-02-2022 19:41,P0433,7,americanexpress,3.74284E+14,F,9.33,2,10.79
3495,14-02-2022 20:28,P0544,6,,5.58571E+15,T,19.72,1,21.39
3496,14-02-2022 23:11,P0394,6,visa,4.0416E+15,F,8.44,1,9.49
3497,14-02-2022 23:14,P0348,7,mastercard,5.10876E+15,F,6.83,2,8.09
3498,15-02-2022 02:37,P0428,7,americanexpress,3.74289E+14,F,12.91,3,14.49
3499,15-02-2022 07:16,P0490,6,mastercard,5.04837E+15,F,5.54,1,6.59
3500,15-02-2022 08:04,P0293,6,mastercard,5.04838E+15,F,18.19,6,19.89
3501,15-02-2022 08:39,P0269,7,visa,4.04159E+12,F,13.6,1,14.79
3502,15-02-2022 12:24,P0475,5,mastercard,5.04837E+15,F,8.08,2,8.79
3503,15-02-2022 14:50,P0316,4,mastercard,5.04837E+15,F,1.81,2,2.19
3504,15-02-2022 15:02,P0623,8,mastercard,5.10876E+15,F,16.64,1,18.09
3505,15-02-2022 15:41,P0426,5,visa,4.04159E+15,F,16,1,17.79
3506,15-02-2022 16:49,P0205,5,americanexpress,3.74284E+14,F,16.68,3,18.09
3507,15-02-2022 19:35,P0360,5,visa,4.0416E+15,F,5.54,1,6.59
3508,15-02-2022 19:56,P0291,3,visa,4.0416E+12,F,14.13,2,14.89
3509,15-02-2022 22:12,P0327,2,americanexpress,3.74284E+14,F,7.13,3,8.19
3510,15-02-2022 23:33,P0384,3,mastercard,5.10875E+15,F,4.83,1,5.19
3511,16-02-2022 03:15,P0372,4,visa,4.0416E+12,F,5.75,1,6.89
3512,16-02-2022 03:30,P0553,6,americanexpress,3.74284E+14,T,6.79,1,7.99
3513,16-02-2022 07:23,P0410,6,visa,4.04159E+12,F,2.95,1,4.09
3514,16-02-2022 07:26,P0395,6,,3.02122E+13,F,2.55,1,3.59
3515,16-02-2022 09:15,P0602,7,,6.76399E+15,F,15.81,5,17.59
3516,16-02-2022 10:18,P0217,3,mastercard,5.04837E+15,F,14.96,1,16.49
3517,16-02-2022 10:55,P0187,9,americanexpress,3.74288E+14,T,4.17,2,4.89
3518,16-02-2022 11:02,P0647,7,visa,4.04159E+15,F,8.91,1,10.29
3519,16-02-2022 13:15,P0227,4,,3.58721E+15,F,7.59,4,8.29
3520,16-02-2022 13:46,P0548,9,visa,4.04159E+12,F,12.25,3,13.89
3521,16-02-2022 14:57,P0321,9,americanexpress,3.74288E+14,F,17.35,1,18.29
3522,16-02-2022 15:24,P0534,8,visa,4.04159E+12,F,7.63,1,8.29
3523,16-02-2022 17:30,P0524,5,mastercard,5.10875E+15,F,10.66,2,11.59
3524,16-02-2022 17:32,P0227,6,americanexpress,3.74284E+14,F,7.59,2,8.29
3525,16-02-2022 20:56,P0481,2,americanexpress,3.74288E+14,F,17.2,2,18.19
3526,16-02-2022 22:35,P0354,7,mastercard,5.10875E+15,T,15.35,2,17.09
3527,17-02-2022 02:16,P0287,5,visa,4.04159E+12,F,13.95,5,14.89
3528,17-02-2022 04:34,P0280,5,visa,4.0416E+12,F,6.26,4,7.59
3529,17-02-2022 05:19,P0152,4,visa,4.0416E+15,F,16.33,3,17.99
3530,17-02-2022 05:44,P0263,5,mastercard,5.04837E+15,F,2.27,1,3.09
3531,17-02-2022 06:06,P0379,5,americanexpress,3.74284E+14,F,6.12,1,7.49
3532,17-02-2022 07:35,P0111,7,visa,4.0416E+12,F,11.74,1,13.09
3533,17-02-2022 07:37,P0095,6,visa,4.0416E+12,F,3.42,4,4.59
3534,17-02-2022 08:22,P0186,7,visa,4.04159E+12,F,11.46,1,12.49
3535,17-02-2022 09:18,P0647,8,visa,4.0416E+12,F,8.91,2,10.29
3536,17-02-2022 12:10,P0139,5,visa,4.04159E+15,T,4.69,6,4.99
3537,17-02-2022 14:21,P0228,6,mastercard,5.04837E+15,F,0.09,1,1.09
3538,17-02-2022 15:16,P0275,9,visa,4.0416E+15,F,9.06,2,10.49
3539,17-02-2022 15:31,P0205,9,mastercard,5.04838E+15,F,16.68,1,18.09
3540,17-02-2022 18:00,P0181,7,americanexpress,3.74288E+14,F,1.62,2,1.79
3541,17-02-2022 18:31,P0601,3,mastercard,5.04837E+15,F,4.54,2,4.99
3542,17-02-2022 19:10,P0410,5,americanexpress,3.74283E+14,F,2.95,2,4.09
3543,17-02-2022 23:32,P0388,8,americanexpress,3.74288E+14,F,17.9,1,19.39
3544,17-02-2022 23:33,P0343,8,mastercard,5.04838E+15,F,3.66,2,4.79
3545,17-02-2022 23:36,P0237,1,visa,4.04159E+15,F,10.43,2,11.49
3546,18-02-2022 01:15,P0457,7,americanexpress,3.74283E+14,T,2.02,2,2.59
3547,18-02-2022 02:28,P0697,4,americanexpress,3.74289E+14,F,19.48,5,21.29
3548,18-02-2022 02:51,P0195,2,,3.56357E+15,F,17.91,3,19.39
